id	arm	review	part	batch	severity	file	title	what_is_wrong
K0506	N	6	c	1	Major	`app/webhooks/delivery.py` — `next_attempt_at=datetime.utcnow()`; `app/webhooks/models.py` — `DateTime(timezone=True)`; `migrations/0042_webhook_delivery.sql` — `TIMESTAMP NOT NULL` (all five datetime	naive/aware datetime mismatch between the model, the migration, and the enqueue path	The migration creates `timestamp without time zone` while the model declares `timezone=True`, and `enqueue_for_event` writes a naive `datetime.utcnow()` where `_claim_batch` compares against an aware `datetime.now(timezone.utc)` — three inconsistent conventions for one column, with `utcnow()` additionally deprecated.
K0507	N	6	c	1	Major	`app/api/routes/settings.py` — `create_webhook_endpoint`, `list_webhook_endpoints`, `list_deliveries`	the three new routes have no rate limiting	All three new endpoints are added without any limiter, and `create_webhook_endpoint` performs a write plus a CSPRNG draw per call with no cap on how many endpoints an org may register (RS2).
K0508	N	6	c	1	Major	`app/api/routes/settings.py` — `limit: int = Query(50, ge=1)`, `class EndpointIn`	`limit` is unbounded above, and no size bounds exist on the registration body	`Query(50, ge=1)` sets a floor but no ceiling, and `EndpointIn` declares `url: str` and `event_types: list[str]` with no length, count, or membership constraints — validation stops at the type level, which for these fields checks nothing about magnitude (RS3).
K0509	N	6	c	1	Major	"`app/webhooks/delivery.py` — `send_once` (`log.info(""POST %s headers=%s"", endpoint.url, headers)`), `deliver` (`_finish(..., response.text)`), `_finish` (`row.response_body = detail`)"	full response bodies and outbound headers are logged and persisted without bounds	The header dump includes `X-Acme-Signature`, and the untruncated `response.text` of an arbitrary customer server is both written to the log and stored in `response_body TEXT` with no cap.
K0510	N	6	c	1	Major	`app/events/dispatcher.py` — `dispatch`, the `try/except Exception: log.warning(...)` around `webhook_delivery.enqueue_for_event`	the webhook enqueue is a separate transaction whose failure is swallowed	The event row commits in its own `session_scope`, then the enqueue opens a second transaction outside it and any failure — including the unique-index violation described above — is caught by a blanket handler that logs at WARNING and returns the event id as if delivery were arranged (R9: fire-and-forget across a transaction boundary, with no outbox and no retry).
K0511	N	6	c	1	Major	`app/webhooks/delivery.py` — `_finish`, `row = session.get(m.WebhookDelivery, delivery_id)` followed by `row.status = status`	`_finish` dereferences a possibly-missing row	`session.get` returns `None` when the row was deleted (endpoint removed, `ON DELETE CASCADE` fired) and the code assigns straight through it with no check.
K0512	N	6	c	1	Major	`app/webhooks/delivery.py` — `_claim_batch` (`order_by(next_attempt_at).limit(BATCH_SIZE)`); `app/api/routes/settings.py` — `list_deliveries` (`order_by(created_at.desc()).limit(limit)`)	batch claim and delivery listing order on non-unique keys	Both queries order and truncate on a wall-clock timestamp with no unique tiebreak, and `next_attempt_at` is written identically for every row of one enqueue batch, so ties are the norm rather than the edge case (R57).
K0513	N	6	c	1	Minor	"`app/webhooks/models.py` — `STATUSES = (""pending"", ""in_flight"", ""delivered"", ""failed_permanent"")`"	`STATUSES` is defined but never used	The tuple is exported and never referenced — `delivery.py` writes bare string literals and the migration repeats the list a third time, so the constant that exists to prevent the CHECK-constraint divergence above is inert (R2).
K0514	N	6	c	1	Minor	`migrations/0042_webhook_delivery.sql` — index list	no index on `webhook_endpoints(org_id)` or on the claim query's full predicate	`list_webhook_endpoints` and `enqueue_for_event` both filter on `org_id` with no supporting index, and the only delivery index is on `status` alone while the hot query filters `status` and orders by `next_attempt_at`.
K0515	N	6	c	1	Minor	`app/webhooks/delivery.py` — `deliver`, `session.get(m.WebhookEndpoint, delivery.endpoint_id)` inside a per-delivery coroutine	`deliver` re-queries the endpoint once per delivery	A batch of 100 deliveries opens 100 sessions and issues 100 single-row lookups for what is typically a handful of distinct endpoints.
K0516	N	6	c	1	Minor	`app/webhooks/delivery.py` — `run_worker`, `if not batch` after the `try/finally`	`run_worker` busy-loops and can reference `batch` before assignment	`batch` is bound inside the `try`, so an exception from `_claim_batch` leaves the name unbound at the `if` (masked today only because the exception propagates first), and a full batch loops immediately into another lock acquisition with no pause.
K0517	N	6	c	1	Minor	"`docs/webhooks.md` — ""Registering an endpoint"", ""Retries"""	`docs/webhooks.md` claims https-only and jittered backoff	Two documented behaviours (https-only acceptance, jitter) do not exist in the code, and the retry table omits the fifth attempt's delay implied by `MAX_ATTEMPTS = 5` (four delays are listed for five attempts).
X0001	N	7	a	2	Critical	`app/webhooks/signing.py` — `sign()` / `serialize()`; `app/webhooks/delivery.py` — `send_once()`	signature is computed over a different byte string than the one sent, and omits the timestamp the docs say it covers	"`sign()` HMACs `json.dumps(payload, sort_keys=True)` while `send_once()` transmits `client.post(..., json=delivery.payload)`, which httpx serializes with its own key order and `"", ""`/`"": ""` separators, and the signed string contains no timestamp even though `docs/webhooks.md` tells every integrator to HMAC `""{timestamp}.{raw_request_body}""`."
X0002	N	7	a	2	Critical	`app/webhooks/signing.py` — `verify()`, `return expected == signature`	signature comparison is not constant time	`verify()` compares two HMAC digests with `==`, which short-circuits on the first differing byte. (RS1.)
X0003	N	7	a	2	Critical	`app/webhooks/signing.py` — `new_signing_secret()`, `random.choice(_ALPHABET)`	signing secrets are generated with a non-cryptographic PRNG	`random` is the Mersenne Twister, not a CSPRNG; 624 consecutive outputs fully determine its internal state, and the constant is named `SECRET_BYTES` while it actually counts alphabet characters.
X0004	N	7	a	2	Critical	`app/api/routes/settings.py` — `list_deliveries()`	any authenticated user can read any organization's webhook delivery payloads	the query filters on `WebhookDelivery.endpoint_id == endpoint_id` only, with no join to `WebhookEndpoint.org_id == user.org_id`, so the tenancy predicate every other route in this file applies (`ApiKey.org_id == user.org_id`, `WebhookEndpoint.org_id == user.org_id`) is missing here.
X0005	N	7	a	2	Critical	`app/webhooks/models.py` — `WebhookEndpoint.to_dict()`; `app/api/routes/settings.py` — `list_webhook_endpoints()`	the signing secret is returned by the list endpoint, contradicting the documented one-time-disclosure control	"`to_dict()` unconditionally includes `""signing_secret""`, and `list_webhook_endpoints` serializes every endpoint with it, while `docs/webhooks.md` states ""the response is the only place the signing secret appears — it cannot be read back afterwards""."
X0006	N	7	a	2	Critical	"`app/api/routes/settings.py` — `create_webhook_endpoint()`, `parsed.scheme.startswith(""http"")`; `app/webhooks/delivery.py` — `httpx.AsyncClient(..., follow_redirects=True)`"	unvalidated, redirect-following outbound POST to a customer-supplied URL (SSRF)	the only check is that the scheme string starts with `http` (which also admits plain `http://` and any scheme literally spelled `httpfoo://`) and that `netloc` is non-empty, with no host resolution, no private/link-local/loopback rejection, and the client then follows redirects, so a `https://evil/` endpoint can 302 the request to `http://169.254.169.254/...` or `http://localhost:6379/`.
X0007	N	7	a	2	Critical	`migrations/0042_webhook_delivery.sql` — `CHECK (status IN ('pending', 'in_flight', 'delivered', 'failed'))`; `app/webhooks/models.py` — `STATUSES`; `app/webhooks/delivery.py` — `_finish(delivery.id, 	the migration's status CHECK constraint does not include the value the code writes	the SQL allows `'failed'` while the model constant and both `_finish` call sites use `'failed_permanent'`.
X0008	N	7	a	2	Critical	`migrations/0042_webhook_delivery.sql` — `CREATE UNIQUE INDEX idx_webhook_deliveries_event ON webhook_deliveries (event_id)`; `app/webhooks/delivery.py` — `enqueue_for_event()`	the unique index on `event_id` makes fan-out to more than one endpoint impossible	`enqueue_for_event` inserts one row per subscribed endpoint for a single `event_id`, but the index makes `event_id` globally unique, so the second row of any fan-out violates it — and the violation is swallowed by the bare `except Exception` in `dispatch`.
X0009	N	7	a	2	Critical	`app/webhooks/delivery.py` — `deliver()`, `time.sleep(delay)`	`time.sleep()` inside an async coroutine blocks the whole worker event loop	`deliver` is a coroutine run under `asyncio.gather`, and `time.sleep` is a blocking call, so one retrying delivery freezes every other delivery in the batch and the worker loop itself.
X0010	N	7	a	2	Critical	`app/webhooks/delivery.py` — `_claim_batch()`, `return rows` inside `with session_scope() as session`	`_claim_batch` returns ORM instances whose session has already closed	the rows are returned out of the `session_scope` block, so on commit they are expired/detached, and the first attribute read in `deliver` (`delivery.attempts`, then `delivery.payload`, `delivery.id`) triggers a refresh on a dead session.
X0011	N	7	a	2	Major	`app/webhooks/delivery.py` — `_acquire_lock()`, `run_worker()`'s `finally: await redis_client.delete(LOCK_KEY)`	the Redis lock is non-atomic in three separate ways and is released unconditionally	`get`-then-`set` is a check-then-act race, `set` followed by a separate `expire` leaves a permanent lock if the process dies between them, and the `finally` deletes `LOCK_KEY` without checking ownership, so a worker whose lock already expired deletes the lock a different worker now holds.
X0012	N	7	a	2	Major	`app/webhooks/delivery.py` — `run_worker()`, `if not batch:` after the `try/finally`	`batch` is referenced outside the block that defines it	`batch` is bound inside `try`, so if `_claim_batch()` or `gather` raises, the `finally` runs and control reaches `if not batch` with the name unbound — `NameError` — and the exception from the `try` is replaced by it.
