id	review	part	severity	file	title	what_is_wrong
H0225	4	0	Critical	`src/context/request.ts` — `enterSystemOperation()`; call site `src/import/bulk.ts` — `sta	`enterSystemOperation()` grants the audit exemption to the whole request, not to the staging write	`enterSystemOperation()` writes `ctx.skipAudit = true` onto the object `currentContext()` returned — which is the very store object `runWithContext` was given — and nothing anywhere in the diff ever clears it, so the grant's lifetime is the enclosing request rather than the `createMany` it was granted for.
H0226	4	0	Critical	`src/audit/guard.ts` — `const MUTATIONS = new Set(["create", "update", "delete", "deleteMa	`MUTATIONS` omits `createMany`, so the new early return disables the audit guard for a whole class of writes repo-wide	the guard was converted from "run on whatever the middleware hands us" to "run only on this hand-typed list", and the list omits `createMany` — an action this very diff issues at `prisma.importStaging.createMany` in `stageRows` — along with `createManyAndReturn` and `updateManyAndReturn`.
H0227	4	0	Critical	`src/import/parse.ts` — `const ALLOWED_ROLES = ["member", "admin", "owner"];`; `src/import	an org admin can grant `owner` and can rewrite an existing owner's role through the CSV	the route admits an actor whose role is `admin`, the parser accepts `owner` as a valid CSV role, and `applyBatch` upserts that role onto `{ orgId, email }` with no comparison against the actor's own role and no check on the role the target currently holds.
H0228	4	0	Major	`src/import/bulk.ts` — `runImport()`'s `await stageRows(...)` / `await applyBatch(...)` / 	stage → apply → delete runs as three independent transactions, and staging rows are only ever cleaned up on the success path	`applyBatch` reads the staged set with `findMany` and then writes with a separate `upsert` per row and a separate `deleteMany` afterwards, none of them inside `prisma.$transaction`, so the row set can change between the read and the delete and a failure part-way through leaves the batch half-applied.
H0229	4	0	Major	`src/routes/import.ts` — `requestId: req.headers.get("x-request-id") ?? crypto.randomUUID(	`batchId` is built from a caller-supplied header, so two requests can share one staging namespace	the staging partition key is derived from an untrusted request header, and `import_staging` has neither an `org_id` column nor any uniqueness constraint (`migrations/0058_import.sql`), so the caller chooses which staging namespace their rows land in.
H0230	4	0	Major	`src/routes/import.ts` — `const csv = await req.text();` then `if (csv.length > MAX_CSV_BY	the 5 MB upload limit is measured in UTF-16 code units and only after the whole body is buffered	`req.text()` has already materialised the entire request body in memory before the size test runs, and `String.length` counts UTF-16 code units rather than the bytes the constant is named for.
H0231	4	0	Major	`src/import/parse.ts` — `parseRows()`'s `const [header, ...body] = lines;` and `const iEma	`parseRows` throws a raw `TypeError` on an empty body and silently rejects every row when the `email` column is missing	an empty or whitespace-only CSV leaves `lines` empty, so `header` is `undefined` and `splitLine(header)` dereferences `line.length`; and a CSV whose header lacks `email` leaves `iEmail === -1`, so `f[iEmail]` is `undefined` and every row becomes `email: ""`, which `applyBatch` then counts as rejected.
H0232	4	0	Major	`docs/import.md` — the Auditing section ("the promotion step runs audited as normal", "the	`docs/import.md` claims the promotion step is audited and that the middleware refuses any unaudited mutation; the code does neither	the promotion step is `applyBatch`'s `membership.upsert`, which runs in the same request context `stageRows` left `skipAudit: true` on, so it is not audited; and `assertAudited` only refuses when `ctx.actorId` is empty — it never checks that an audit record exists, so it is a class-(b) fail-closed *actor-presence* gate
H0233	4	0	Major	`test/import/parse.test.ts` — the entire test diff (nine cases, all on `parseRows`)	the only new test covers `parseRows`; every new export and the changed audit guard ship untested	the diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `ImportSummary`, `POST`, and a materially changed `assertAudited` with a new early-return branch, and not one of them appears in a test (RT6); the guard's new branch is a security control with no test at all, and its denial path has no case asserting
H0234	4	0	Minor	`src/context/request.ts` — `contextSnapshot()`	`contextSnapshot` is exported but never called, and its `Readonly` promise is compile-time only	nothing in the diff calls it, while `applyBatch` and `runImport` both read the live context through `currentContext()` — which is presumably what the snapshot was added to replace.
H0235	4	0	Minor	`src/routes/import.ts` (`MAX_CSV_BYTES`), `src/import/bulk.ts` (`CHUNK = 200`), `docs/impo	the same constants are restated in three places	the 5 MB ceiling and the 200-row chunk are written independently in code and in prose, so a change to either constant leaves the documentation asserting the old figure.
H0236	4	1	Critical	`src/context/request.ts` — `enterSystemOperation`; call site `src/import/bulk.ts` — `stage	`enterSystemOperation()` disarms the audit guard for the whole remainder of the request	`enterSystemOperation()` sets `ctx.skipAudit = true` on the
H0237	4	1	Critical	`src/audit/guard.ts` — `MUTATIONS` / `assertAudited` line `if (!MUTATIONS.has(action)) ret	the `MUTATIONS` allowlist omits `createMany` and every raw action, so the audit guard is fail-open by default	the new early return converts a guard that previously refused
H0238	4	1	Critical	`src/import/bulk.ts` — `applyBatch` (`prisma.membership.upsert`); `src/import/parse.ts` — 	an org admin can grant `owner` to any address, and can overwrite an existing owner's role	the route admits `session.role === "admin"`, `ALLOWED_ROLES`
H0239	4	1	Major	`src/import/bulk.ts` — `runImport`	no transaction and no failure-path cleanup around stage → apply → delete	`stageRows`, `applyBatch` and
H0240	4	1	Major	`src/import/bulk.ts` — `runImport` (`const batchId = \`${ctx.orgId}-${ctx.requestId}\``); 	`batchId` is built from a client-controlled header, and `import_staging` has no tenancy column	`x-request-id` is taken from the request with no validation and
H0241	4	1	Major	`src/routes/import.ts` — `const csv = await req.text(); if (csv.length > MAX_CSV_BYTES)`	the 5 MB cap counts UTF-16 code units and is applied after the whole body is buffered	the constant is named `MAX_CSV_BYTES` but `String.length` counts
H0242	4	1	Major	`src/import/parse.ts` — `parseRows` (`const [header, ...body] = lines;` and `cols.indexOf(	`parseRows` throws on an empty body, and a header without an `email` column silently rejects every row	for an empty or all-blank CSV the `filter` leaves `lines` empty,
H0243	4	1	Major	`test/import/parse.test.ts` — the only test file in the diff	the security control this change is built around ships with no test, and no check was proven able to fail	the diff adds the exported symbols `enterSystemOperation`,
H0244	4	1	Major	`docs/import.md` — "Auditing" section; `src/import/bulk.ts` — the doc comment above `apply	`docs/import.md` and the `applyBatch` comment claim an audit guarantee the code does not provide	the doc states "the Prisma middleware refuses any mutating query
H0245	4	1	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is unused, and `Readonly<T>` on a shallow copy is not immutability	the function is exported and has no caller anywhere in the diff,
