id	arm	review	part	severity	target	file	title	what_is_wrong
F1067	W	13	a	Major	(other)	`internal/exports/schedule.go` — `NextRun`, `if err != nil { loc = time.UTC }`; `internal/exports/model.go` — `(*Schedule).Validate`	an unknown timezone is silently accepted and the schedule runs at the wrong hour	"`Validate` checks name, dataset, format, cadence, hour, bucket and credentials but never the timezone, and `NextRun` swallows the `LoadLocation` error into a UTC fallback, so `""Mars/Olympus_Mons""` — and equally a typo like `""Europe/Berln""` — is accepted at the boundary and quietly changes the meaning of `hour_of_day` (RS3: the boundary validates the neighbouring fields and skips this one; `docs/scheduled-exports.md` states the value ""must be an IANA name"")."
F1068	W	20	a	Major	(other)	"internal/exports/model.go — `(*Schedule).Validate` (no timezone check); internal/exports/schedule.go — `NextRun`, `if err != nil { loc = time.UTC }`; internal/exports/exports_test.go — the `""unknown timezone falls back to UTC""` case"	an unknown timezone is silently swallowed, and a test pins the bug as intended behaviour	"`Validate` accepts any string as `timezone` and `NextRun` swallows `time.LoadLocation`'s error into a UTC fallback, so a mistyped IANA name is never rejected at the boundary (RS3) even though docs/scheduled-exports.md says it ""must be an IANA name"" — and the test suite in this diff enshrines the fallback rather than the rejection."
F1069	W	10	c	Minor	(other)	`internal/exports/worker.go` — `Worker.export`, `datasets[s.Dataset]` interpolated without an ok-check	an unmapped dataset produces malformed SQL rather than a named error	A missing map entry yields the empty string, so the query becomes `SELECT * FROM  WHERE ...` — a syntax error rather than a diagnosis — which is reachable whenever a dataset is retired from the `datasets` map while schedules referencing it still exist.
F1070	W	13	b	Major	(other)	internal/exports/model.go — `(*Schedule).Validate` (no timezone check); internal/exports/schedule.go — `NextRun`, `if err != nil { loc = time.UTC }`	an unparseable timezone is accepted at the API boundary and silently falls back to UTC	"`Validate` checks name, dataset, format, cadence, hour and credentials but never the timezone, so `NextRun` swallows the `LoadLocation` error and runs the schedule in UTC — a behaviour the change then freezes into the suite as `""unknown timezone falls back to UTC""` in internal/exports/exports_test.go, while docs/scheduled-exports.md tells customers the value ""must be an IANA name"" (RS3: validation belongs at the boundary, not deep in the scheduling arithmetic)."
F1071	W23	21	b	Major	(other)	"`internal/exports/schedule.go` — `NextRun` (`if err != nil { loc = time.UTC }`); `internal/exports/model.go` — `(*Schedule).Validate`; `internal/exports/exports_test.go` — `""unknown timezone falls back to UTC""`"	an unparseable timezone is silently accepted and the schedule runs at the wrong hour	"`Validate` checks name, dataset, format, cadence, hour and destination but never the timezone, so `NextRun` swallows the `LoadLocation` error and falls back to UTC — and the test pins that fallback as intended behaviour, while the doc says the value ""must be an IANA name"" (RS3: a request parameter validated nowhere at the boundary and interpreted deep in business logic)."
F1072	W23	25	a	Major	(other)	internal/exports/worker.go — `(*Worker).tick` / `(*Worker).runSchedule`, and `(*Worker).export`'s use of the caller's `ctx`	an unreachable customer bucket stalls every other customer's exports in the process	`tick` runs the whole due batch serially in the ticker goroutine with no per-run deadline, and the query and the upload both inherit the long-lived worker context, so a single hung `client.Put` or a slow query blocks the loop indefinitely.
F1073	W23	6	a	Minor	(other)	internal/exports/worker.go — `export`, `datasets[s.Dataset]`	an unrecognised stored `dataset` produces a SQL syntax error rather than a named failure	The map lookup discards the `ok` result, so a row whose dataset is no longer in the allowlist yields the empty string and the query becomes `SELECT * FROM  WHERE ...`.
F1074	W	11	a	Major	(other)	"internal/exports/model.go — `(*Schedule).Validate` (no timezone clause); internal/exports/schedule.go — `NextRun`'s `if err != nil { loc = time.UTC }`; internal/exports/exports_test.go — `""unknown timezone falls back to UTC""`"	an unresolvable timezone is accepted at the boundary and silently changes when the export runs	`Validate` checks name, dataset, format, cadence, hour and destination but never the timezone the doc requires to be an IANA name, and the only place the string is resolved swallows the error and substitutes UTC — validation deep in business logic, in the fail-open direction (RS3), with a test case that pins the fallback as intended behaviour.
F1075	W	23	a	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	any authenticated org can delete another org's export schedule	`delete` is the only one of the three handlers that never calls `auth.OrgFromContext` (both `create` and `list` do, and `ListByOrg` filters `WHERE org_id = $1`), and `Store.Delete` executes `DELETE FROM export_schedules WHERE id = $1` with no tenancy predicate, so the integer path id is the sole authorization.
F1076	W23	16	c	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	any authenticated org can delete another org's export schedule	`delete` never calls `auth.OrgFromContext` and `Store.Delete` filters only on `WHERE id = $1`, so the caller's org is never compared against the row's `org_id`.
F1077	W	1	b	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete` (fixture lines 155-166), with internal/exports/model.go — `(*Store).Delete` (fixture 485-488)	any authenticated org can delete another org's export schedule	`delete` parses `{id}` and calls `h.store.Delete(ctx, id)` with no org predicate anywhere in the path, while the sibling read path `ListByOrg` (fixture 443-445) does scope on `org_id` — the tenancy pattern was applied to one of the two new store methods and not the other (R3, security-relevant).
F1078	W23	4	b	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	any authenticated org can delete another org's export schedule	`delete` parses `{id}` from the path and calls `h.store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, so authentication is checked but authorization is not.
F1079	W23	6	c	Critical	(other)	internal/api/exports.go — `exportHandler.delete` / internal/exports/model.go — `Store.Delete`	any authenticated org can delete another org's export schedule	"`delete` takes the id straight from the path and calls `st.db.ExecContext(ctx, ""DELETE FROM export_schedules WHERE id = $1"", id)` with no `org_id` predicate, while every sibling path in the same diff is org-scoped (`ListByOrg` filters on `org_id`, `create` takes `org.ID` from the auth context) — so the one write that destroys data is the one that dropped the tenancy pattern."
F1080	W23	22	a	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`; `internal/exports/model.go` — `(*Store).Delete`	any authenticated org can delete any other org's export schedule	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, so the only thing between a caller and another tenant's schedule is guessing a `BIGSERIAL` id.
F1081	W	18	b	Minor	(other)	`internal/exports/model.go` — `Schedule.Validate`; `internal/exports/worker.go` — `objectKey`, `storage.NewClient`	are `bucket`, `prefix` and `region` validated anywhere?	"`Validate` checks only that `Bucket` is non-empty; `Prefix` reaches `objectKey` and becomes part of an object path after nothing more than `strings.Trim(prefix, ""/"")`, and `Region` is passed straight into `storage.NewClient`."
F1082	W	2	a	Minor	(other)	`internal/api/router.go` — the three `mux.Handle` calls for `/v1/export-schedules`	are the new routes covered by a rate limiter? (RS2 — grounded only in what the diff shows)	the new routes are wrapped in `authed` and the global `withRequestID(withRecovery(...))` and nothing else, and `POST` is a route that causes the platform to make authenticated outbound requests to third-party storage on a schedule — but the diff does not show whether a limiter exists elsewhere in the stack, so this is a question rather than an assertion.
